dpd_5_cnt,dpd_15_cnt,dpd_30_cnt,close_loans_cnt,payment_type_1,payment_type_2,payment_type_3,past_billings_cnt,age,gender,bad_flag,score_combined,has_overdue_info
,,,2.0,16,0,0,7.0,26,0,0,,0
,,,1.0,0,2,0,3.0,48,0,0,627.0548438959104,0
,,,2.0,4,0,0,4.0,39,1,0,577.9856128671641,0
,,,1.0,0,5,0,6.0,39,0,0,564.7379586383893,0
,,,0.0,0,3,0,4.0,40,1,0,488.50659303861664,0
,,,0.0,0,1,0,1.0,31,0,0,618.2204240524505,0
,,,0.0,0,2,0,2.0,47,0,1,,0
,,,1.0,0,8,0,7.0,39,0,0,612.2197381784796,0
,,,1.0,0,3,0,3.0,30,0,0,568.8441080075489,0
,,,0.0,0,1,0,1.0,48,0,0,472.4897142945365,0
,,,0.0,0,1,0,1.0,19,0,0,,0
1.0,1.0,0.0,2.0,4,4,0,9.0,55,1,0,621.095862512661,1
,,,1.0,0,5,0,5.0,24,0,0,600.5436816987657,0
3.0,2.0,1.0,0.0,0,6,0,6.0,25,1,1,583.4756049814409,1
,,,0.0,0,3,0,2.0,50,0,0,465.2540168069679,0
3.0,1.0,0.0,0.0,0,4,0,3.0,26,1,1,478.1000674053026,1
,,,0.0,2,0,0,2.0,33,1,0,567.3661666669802,0
1.0,1.0,0.0,2.0,0,10,0,8.0,24,0,1,530.9303819582392,1
,,,0.0,0,2,0,2.0,30,1,1,449.7150210690367,0
,,,0.0,0,3,0,3.0,25,0,0,566.6879829853025,0
,,,0.0,0,4,0,4.0,30,0,0,618.2204240524505,0
,,,0.0,1,0,0,1.0,24,0,0,,0
,,,1.0,0,3,0,3.0,43,0,0,646.9827401563746,0
,,,1.0,1,0,0,3.0,21,0,0,541.7794137059703,0
,,,1.0,0,3,0,3.0,55,0,0,491.21705411609526,0
,,,1.0,0,3,0,5.0,32,0,0,653.280525761654,0
,,,2.0,0,8,0,8.0,22,0,0,,0
,,,0.0,0,0,1,,34,1,0,542.1798898067877,0
,,,1.0,0,0,0,,31,0,0,632.9521775533601,0
,,,1.0,0,0,3,1.0,32,0,0,651.8450952630212,0
1.0,1.0,1.0,3.0,5,0,4,10.0,26,0,0,595.8134257114565,1
2.0,2.0,2.0,1.0,4,3,0,9.0,20,0,1,,1
,,,1.0,0,3,0,3.0,49,0,0,642.4377559882863,0
,,,0.0,0,2,0,2.0,28,0,0,609.6813930872381,0
,,,2.0,0,0,9,6.0,34,1,0,542.1798898067877,0
,,,0.0,1,0,0,1.0,35,0,0,553.0878990686296,0
1.0,1.0,1.0,1.0,0,3,0,3.0,18,0,0,541.7794137059703,1
,,,2.0,0,10,0,6.0,25,0,0,582.8206350320019,0
,,,0.0,0,2,0,2.0,52,0,1,610.2103017898813,0
,,,0.0,0,1,0,1.0,40,0,1,590.3764062184953,0
,,,0.0,0,1,0,1.0,52,1,0,611.1114925019699,0
,,,0.0,1,0,0,1.0,45,0,0,441.0366848711322,0
1.0,0.0,0.0,2.0,0,4,0,5.0,37,0,0,653.280525761654,1
,,,0.0,0,3,0,3.0,27,0,0,601.9791121973982,0
,,,0.0,0,3,0,3.0,20,0,0,557.7174340160099,0
,,,2.0,0,12,0,12.0,34,1,0,563.4349010224441,0
5.0,5.0,0.0,7.0,0,14,0,13.0,36,0,0,612.2197381784796,1
,,,5.0,0,3,8,12.0,24,0,0,539.8272249300662,0
,,,1.0,0,3,0,3.0,34,0,1,591.1077487084037,0
,,,0.0,0,4,0,4.0,45,0,0,470.0316843723512,0
,,,2.0,0,1,15,16.0,38,0,0,525.2104580686209,0
,,,9.0,0,13,0,12.0,31,0,0,605.7392220421829,0
,,,0.0,0,1,1,2.0,28,0,0,601.9791121973982,0
,,,0.0,0,3,0,3.0,35,0,0,601.9791121973982,0
,,,1.0,0,4,0,4.0,62,0,1,566.1584496416107,0
,,,4.0,0,12,0,12.0,36,0,0,608.6852796676511,0
,,,1.0,0,1,2,3.0,28,0,0,562.7414931224614,0
,,,1.0,1,0,0,6.0,51,0,0,618.1232999402671,0
,,,1.0,0,3,0,3.0,39,0,0,587.2201150624518,0
,,,1.0,0,6,0,10.0,32,0,0,605.2084078836809,0
,,,1.0,0,2,0,3.0,29,0,0,604.5935658711237,0
,,,1.0,0,3,0,3.0,43,0,0,601.9791121973982,0
,,,6.0,0,9,0,9.0,42,0,0,601.9791121973982,0
,,,0.0,0,0,0,,32,0,0,567.819652569539,0
,,,0.0,0,0,2,2.0,21,1,0,517.7859143757363,0
,,,2.0,0,8,0,8.0,33,0,0,601.9791121973982,0
,,,1.0,0,8,0,5.0,21,1,0,517.7859143757363,0
,,,0.0,0,1,0,,36,0,1,496.6543885848495,0
,,,0.0,0,1,0,1.0,35,0,0,634.1683529093362,0
,,,2.0,0,0,6,5.0,32,1,0,610.3941087217587,0
,,,5.0,0,15,0,12.0,51,0,0,636.4370701143151,0
3.0,2.0,0.0,8.0,0,15,0,7.0,34,0,0,606.0914194981237,1
,,,1.0,0,7,6,11.0,53,0,0,643.8731864869187,0
1.0,1.0,0.0,2.0,3,0,0,4.0,26,0,0,556.1869821682243,1
,,,4.0,13,0,0,9.0,23,0,0,589.8618123702144,0
,,,4.0,0,14,0,14.0,44,0,0,582.8206350320019,0
,,,0.0,0,2,0,2.0,48,0,0,626.9514916793889,0
,,,0.0,0,0,2,2.0,36,0,0,625.6194133972778,0
,,,4.0,0,12,0,11.0,46,0,0,558.6203941857605,0
,,,0.0,0,1,0,1.0,40,0,0,634.3876080519926,0
,,,1.0,0,5,0,5.0,41,0,0,646.9827401563746,0
2.0,0.0,0.0,3.0,0,6,0,6.0,32,1,0,477.14460097411234,1
,,,3.0,0,8,0,8.0,23,0,0,588.6346671618082,0
,,,1.0,0,6,0,6.0,22,0,0,545.9380253197745,0
,,,0.0,2,0,0,2.0,39,0,0,580.6849118427522,0
,,,2.0,0,9,0,6.0,37,0,0,575.6446527175857,0
1.0,1.0,1.0,2.0,0,7,6,11.0,28,0,0,562.7414931224614,1
1.0,1.0,0.0,2.0,5,6,0,7.0,33,0,0,568.674838833599,1
,,,0.0,0,0,1,2.0,23,0,0,590.3764062184953,0
,,,1.0,0,1,0,3.0,37,0,0,616.7108656983075,0
,,,1.0,0,7,0,7.0,42,0,0,609.6813930872381,0
,,,3.0,0,8,0,8.0,35,0,1,596.9202670003227,0
2.0,2.0,0.0,3.0,0,12,0,12.0,26,1,0,591.4810673155042,1
,,,1.0,0,4,0,3.0,26,0,0,572.6966468517686,0
,,,1.0,0,6,0,5.0,45,0,0,603.1581353724912,0
1.0,0.0,0.0,0.0,0,3,0,2.0,31,0,0,587.1992366631756,1
,,,2.0,0,5,0,5.0,43,0,0,588.4146771444388,0
,,,2.0,0,10,0,9.0,24,1,0,493.0859983333924,0
,,,1.0,0,5,0,4.0,43,0,0,646.9827401563746,0
,,,2.0,0,9,0,8.0,60,0,0,508.8849566956269,0
,,,0.0,0,1,0,1.0,18,0,1,,0
,,,2.0,0,9,0,9.0,33,0,0,646.9827401563746,0
,,,1.0,0,3,0,3.0,36,0,0,635.6037834079689,0
,,,1.0,0,2,0,3.0,28,0,0,635.6037834079689,0
,,,0.0,0,1,0,1.0,41,0,0,532.0544183831076,0
,,,0.0,0,3,0,3.0,27,0,0,597.5512716220405,0
,,,0.0,0,1,0,1.0,35,0,0,563.556304714538,0
,,,0.0,6,0,1,6.0,30,0,0,453.18472742579337,0
,,,0.0,0,1,0,1.0,26,1,1,464.6807795421543,0
,,,0.0,0,5,0,5.0,44,0,0,514.6373161815156,0
,,,0.0,0,1,0,1.0,32,0,0,572.4755399235282,0
5.0,3.0,1.0,13.0,0,4,8,12.0,27,0,0,601.9791121973982,1
,,,0.0,0,0,5,1.0,32,0,0,632.9521775533601,0
,,,0.0,0,1,0,,27,0,0,491.0001775006109,0
1.0,0.0,0.0,2.0,0,0,8,9.0,36,0,0,482.3959611700005,1
,,,0.0,0,1,2,2.0,25,0,0,600.5436816987657,0
,,,2.0,0,7,0,5.0,27,1,0,585.6878937570042,0
,,,0.0,0,1,0,2.0,35,0,0,501.1381003043463,0
,,,2.0,0,6,0,5.0,36,0,0,579.4577666343463,0
,,,1.0,0,10,0,8.0,49,0,0,663.2322317466353,0
,,,4.0,0,15,0,16.0,48,0,0,551.4273001602112,0
,,,0.0,0,1,0,,53,0,0,527.6233643091334,0
,,,1.0,0,2,0,3.0,23,0,0,600.5436816987657,0
1.0,2.0,1.0,2.0,0,7,0,7.0,25,0,1,572.6966468517686,1
,,,0.0,0,3,0,2.0,37,0,0,634.3876080519926,0
,,,,0,0,0,,49,1,1,519.2177832481299,0
,,,0.0,0,0,0,,28,0,0,556.6661975422942,0
,,,1.0,0,3,0,3.0,38,0,0,637.333665677461,0
,,,2.0,0,5,0,5.0,28,0,0,625.6194133972778,0
,,,3.0,17,1,0,18.0,19,0,0,541.7794137059703,0
,,,0.0,0,1,0,1.0,64,0,0,639.4927671355108,0
,,,0.0,0,4,0,4.0,28,0,0,611.1168235858707,0
,,,0.0,0,4,0,4.0,49,0,0,628.8821125713023,0
,,,0.0,0,2,0,2.0,60,0,0,635.1049918322037,0
,,,0.0,0,0,6,6.0,56,0,0,594.9550259487797,0
,,,0.0,0,3,2,5.0,43,0,0,604.8840357781229,0
,,,3.0,0,12,0,12.0,47,0,0,611.1168235858707,0
,,,1.0,0,3,0,3.0,24,0,0,627.0548438959104,0
,,,0.0,0,3,0,2.0,31,1,1,544.1299141537011,0
1.0,1.0,0.0,0.0,0,4,0,4.0,56,0,0,672.6355025908429,1
,,,0.0,0,4,0,4.0,30,1,0,448.4962149643024,0
,,,0.0,0,0,6,4.0,47,1,0,523.1291219503287,0
,,,3.0,0,10,0,10.0,40,0,0,634.3876080519926,0
,,,0.0,0,1,0,1.0,19,0,0,514.7449023133503,0
,,,4.0,18,1,0,19.0,19,0,0,541.7794137059703,0
,,,0.0,0,5,0,5.0,39,1,0,566.3829068882611,0
,,,2.0,0,0,4,3.0,34,1,0,608.9586782231262,0
,,,1.0,0,1,4,6.0,37,0,0,634.3876080519926,0
,,,1.0,0,6,0,6.0,32,0,0,504.8414628719304,0
,,,1.0,0,8,2,10.0,31,1,0,524.5655705814701,0
,,,1.0,0,6,0,6.0,30,0,0,585.9929698540457,0
1.0,0.0,0.0,0.0,0,1,2,3.0,28,0,0,607.7498570271673,1
,,,1.0,0,3,0,3.0,22,0,0,497.9100552163282,0
,,,2.0,0,0,11,9.0,28,0,0,607.646504810646,0
,,,1.0,0,3,0,3.0,47,1,0,613.5235468535658,0
,,,2.0,0,8,0,7.0,42,0,0,532.6429282805618,0
1.0,1.0,0.0,8.0,0,16,0,16.0,36,0,0,630.8192477368675,1
,,,1.0,0,6,0,7.0,41,0,0,584.0269018411319,0
,,,1.0,0,4,0,4.0,53,0,0,639.4927671355108,0
,,,1.0,0,4,0,4.0,33,0,0,595.8134257114565,0
,,,3.0,0,15,0,15.0,56,0,0,614.5937381543307,0
,,,0.0,0,1,1,2.0,40,0,0,634.3876080519926,0
,,,0.0,0,2,0,2.0,52,0,0,607.0379669678375,0
,,,0.0,0,0,7,5.0,32,0,0,516.3671984510079,0
,,,0.0,0,2,0,2.0,46,0,0,632.9521775533601,0
,,,2.0,0,7,0,7.0,31,1,0,601.6259140670437,0
,,,3.0,0,17,0,12.0,40,0,0,600.5436816987657,0
,,,0.0,0,3,0,2.0,40,0,0,575.3420005899792,0
1.0,0.0,0.0,0.0,0,3,2,5.0,19,0,1,,1
,,,0.0,0,4,0,4.0,43,0,0,568.6240784464543,0
,,,1.0,0,6,0,6.0,38,0,0,568.1234134839351,0
1.0,1.0,0.0,1.0,0,10,0,10.0,24,0,0,572.6966468517686,1
1.0,1.0,1.0,3.0,0,10,0,10.0,43,0,0,600.5436816987657,1
,,,0.0,0,2,0,1.0,24,0,0,564.9671223278916,0
,,,0.0,0,1,0,,27,0,1,440.0812184399418,0
,,,0.0,0,0,1,3.0,31,0,0,570.7376940129443,0
,,,1.0,0,4,0,6.0,64,0,0,642.4377559882863,0
,,,0.0,0,0,1,,25,0,0,557.8643896823575,0
1.0,0.0,0.0,0.0,2,2,0,3.0,34,0,1,521.1413484069476,1
,,,1.0,0,5,0,5.0,34,0,0,572.6966468517686,0
,,,0.0,0,2,0,2.0,35,0,0,632.9521775533601,0
,,,0.0,0,1,0,,26,0,0,625.6194133972778,0
,,,1.0,0,0,6,6.0,37,0,0,635.6037834079689,0
,,,2.0,0,6,0,6.0,40,0,0,542.4494691001673,0
,,,3.0,0,9,0,8.0,45,0,0,607.8213017676159,0
,,,1.0,0,2,0,3.0,27,0,0,601.9791121973982,0
,,,6.0,0,16,0,16.0,38,0,0,572.4755399235282,0
,,,5.0,0,13,0,8.0,39,0,0,542.3983965807104,0
1.0,0.0,0.0,0.0,0,0,5,4.0,30,0,0,571.2612163531361,1
1.0,0.0,0.0,7.0,0,14,1,17.0,24,0,0,588.6346671618082,1
,,,1.0,0,0,11,11.0,33,0,0,626.9514916793889,0
,,,2.0,8,0,0,8.0,43,0,0,630.8192477368675,0
,,,1.0,0,5,1,6.0,32,0,0,589.8618123702144,0
,,,1.0,0,4,0,4.0,45,1,0,592.7173663680736,0
,,,2.0,0,13,0,9.0,25,0,0,627.0548438959104,0
,,,1.0,6,0,0,6.0,40,0,0,544.1793513696593,0
2.0,0.0,0.0,2.0,0,7,0,6.0,24,0,0,582.8206350320019,1
,,,0.0,0,2,3,5.0,26,0,0,572.2474931448966,0
,,,0.0,0,4,0,3.0,27,0,0,634.3876080519926,0
,,,1.0,0,12,0,12.0,30,0,0,585.9929698540457,0
,,,1.0,0,6,0,5.0,29,0,0,600.5436816987657,0
,,,1.0,0,4,0,3.0,45,1,0,564.6411678315742,0
,,,3.0,0,0,9,7.0,29,0,0,634.3876080519926,0
,,,3.0,0,1,10,10.0,41,0,0,581.0816722105469,0
,,,0.0,0,3,0,4.0,21,0,0,569.6264485529672,0
1.0,1.0,0.0,5.0,0,12,0,8.0,40,0,0,568.1234134839351,1
,,,1.0,0,1,0,2.0,64,0,0,626.1964441332337,0
,,,1.0,0,5,0,6.0,27,1,0,603.0613445656762,0
,,,1.0,0,3,0,3.0,35,0,0,625.6194133972778,0
,,,0.0,1,4,0,4.0,42,0,0,579.8754054014169,0
,,,1.0,0,1,0,1.0,35,0,0,573.6829236435293,0
,,,1.0,0,3,0,3.0,42,1,0,499.7815282397543,0
,,,0.0,0,1,0,,33,1,1,493.8091296194064,0
,,,0.0,0,1,1,1.0,36,0,0,581.2386948300225,0
,,,1.0,1,0,0,3.0,30,0,0,571.2612163531361,0
,,,1.0,0,6,0,5.0,43,0,0,588.7168517785808,0
1.0,1.0,1.0,2.0,0,5,0,6.0,38,0,0,503.4060323732977,1
,,,1.0,0,6,0,6.0,52,0,0,621.5405567792444,0
,,,1.0,0,3,0,3.0,28,1,0,571.976949000698,0
,,,1.0,0,2,0,3.0,30,0,0,625.6194133972778,0
,,,2.0,0,6,0,6.0,22,1,0,517.7859143757363,0
,,,3.0,0,10,0,7.0,58,0,0,622.9759872778769,0
,,,0.0,1,1,0,2.0,29,0,0,600.5436816987657,0
2.0,1.0,0.0,7.0,2,12,6,17.0,19,0,0,551.4857631191328,1
,,,1.0,0,3,0,3.0,46,0,0,572.3569999753098,0
,,,1.0,0,9,0,9.0,47,0,0,616.7108656983075,0
,,,1.0,0,3,0,3.0,56,0,0,494.9683241867266,0
1.0,0.0,0.0,0.0,2,0,0,3.0,28,0,1,598.7586553420414,1
,,,4.0,0,12,0,12.0,41,0,0,580.1778208133684,0
,,,1.0,0,4,0,4.0,45,1,0,603.0613445656762,0
,,,1.0,0,8,0,8.0,25,0,0,600.5436816987657,0
,,,1.0,0,0,0,,21,0,1,,0
1.0,1.0,0.0,1.0,0,8,0,8.0,28,0,0,603.1461898675387,1
,,,0.0,1,0,0,,37,0,1,532.5343824505499,0
1.0,1.0,0.0,2.0,0,15,0,15.0,26,1,0,493.8091296194064,1
,,,1.0,0,5,0,6.0,26,1,0,493.8091296194064,0
,,,0.0,0,2,0,2.0,63,0,0,624.7610136346011,0
,,,0.0,0,5,0,5.0,55,0,0,467.85652497574114,0
,,,0.0,0,2,0,1.0,36,1,0,594.2269247222166,0
2.0,1.0,1.0,1.0,0,3,0,3.0,24,0,0,538.5853092572225,1
,,,1.0,0,6,0,6.0,25,0,0,600.5436816987657,0
,,,1.0,0,6,4,10.0,33,0,0,597.4002310677653,0
,,,1.0,0,6,0,6.0,31,0,0,517.8026289496404,0
,,,0.0,0,2,0,1.0,26,0,0,511.7286227697613,0
,,,0.0,0,0,2,1.0,27,0,0,588.4146771444388,0
1.0,0.0,0.0,1.0,0,7,0,6.0,37,0,0,576.8552584655729,1
,,,1.0,0,3,0,3.0,18,0,0,518.8953821852022,0
,,,1.0,5,0,1,6.0,37,0,0,606.0914194981237,0
,,,1.0,0,3,0,5.0,26,1,0,601.6259140670437,0
,,,0.0,0,4,0,3.0,45,0,0,506.06536949338977,0
,,,1.0,0,3,0,3.0,33,0,0,,0
,,,0.0,0,1,0,1.0,27,0,0,567.6080573734663,0
,,,0.0,0,1,0,1.0,27,0,0,587.1992366631756,0
,,,4.0,2,5,0,7.0,53,0,0,658.6049399878282,0
,,,0.0,0,1,0,,28,0,0,667.3110883646683,0
1.0,1.0,0.0,0.0,0,0,1,1.0,26,1,0,520.000060076919,1
,,,4.0,0,17,0,17.0,40,0,0,627.0548438959104,0
2.0,2.0,0.0,4.0,0,12,0,10.0,43,0,0,601.9791121973982,1
,,,0.0,0,0,0,,44,1,0,576.5501823685315,0
1.0,0.0,0.0,1.0,0,3,0,3.0,30,0,0,552.0712161238572,1
,,,2.0,0,7,0,7.0,31,0,0,600.5436816987657,0
,,,1.0,0,6,0,6.0,45,0,0,626.9514916793889,0
,,,1.0,0,1,0,1.0,53,0,0,658.6049399878282,0
1.0,0.0,0.0,7.0,0,0,12,6.0,28,0,0,576.8752773770586,1
,,,2.0,0,7,0,8.0,24,0,0,588.5313149452869,0
1.0,1.0,1.0,1.0,0,10,0,10.0,55,1,0,611.3406561914724,1
,,,1.0,0,6,0,6.0,31,0,0,619.6558545510832,0
,,,1.0,0,3,0,3.0,20,0,0,518.8953821852022,0
,,,1.0,0,3,0,2.0,29,0,0,561.2762218340224,0
,,,0.0,0,2,0,2.0,20,1,0,515.6415440680317,0
,,,0.0,0,3,0,3.0,32,0,0,576.8752773770586,0
1.0,0.0,0.0,2.0,0,4,0,4.0,21,0,0,564.0841414468713,1
,,,0.0,0,0,1,,32,1,0,533.9183795841767,0
1.0,0.0,0.0,0.0,0,0,1,1.0,22,0,1,542.6848565782502,1
,,,0.0,0,2,0,2.0,18,0,1,518.8953821852022,0
,,,0.0,0,1,0,,31,0,0,572.3569999753098,0
,,,4.0,1,7,1,8.0,22,0,0,538.1665791765013,0
,,,0.0,0,2,0,2.0,36,0,0,556.7579444322735,0
,,,0.0,0,2,0,2.0,61,0,0,583.1943198259886,0
,,,0.0,0,2,0,2.0,20,0,0,544.8129444555723,0
,,,0.0,0,0,3,3.0,22,0,0,548.4850859038352,0
,,,1.0,0,1,2,3.0,23,0,0,554.816921443279,0
,,,0.0,0,0,3,3.0,28,0,0,563.0897799717172,0
,,,1.0,1,0,1,3.0,25,0,0,576.8752773770586,0
,,,0.0,0,0,3,3.0,37,0,0,572.3569999753098,0
,,,0.0,0,3,0,3.0,63,0,0,556.5050398948981,0
,,,1.0,0,4,0,3.0,21,0,1,564.0841414468713,0
,,,0.0,0,2,0,2.0,25,0,0,546.4394377049397,0
,,,0.0,0,2,0,1.0,21,0,0,515.4639704333008,0
,,,1.0,0,3,0,3.0,31,0,0,561.2762218340224,0
1.0,1.0,0.0,0.0,0,6,0,5.0,37,0,0,572.3569999753098,1
,,,1.0,0,5,0,5.0,27,0,0,563.0897799717172,0
,,,1.0,0,3,0,3.0,28,0,1,,0
,,,1.0,0,3,1,3.0,37,0,0,576.8752773770586,0
,,,0.0,0,2,0,2.0,26,0,0,539.3358845047753,0
1.0,1.0,1.0,1.0,5,0,0,5.0,50,0,1,510.3203871942597,1
,,,0.0,0,0,1,,34,0,0,634.3876080519926,0
,,,3.0,0,5,2,7.0,45,0,0,617.1767524705533,0
,,,1.0,0,3,0,3.0,41,0,0,611.1168235858707,0
1.0,1.0,0.0,2.0,0,5,2,6.0,42,0,0,497.3566375826031,1
,,,1.0,9,6,0,9.0,25,0,0,,0
,,,5.0,0,11,4,17.0,27,0,0,572.6966468517686,0
2.0,2.0,1.0,1.0,0,3,0,6.0,21,0,1,540.3439832073377,1
,,,1.0,0,0,3,3.0,18,0,0,529.213888912536,0
,,,0.0,0,2,0,2.0,18,0,1,,0
,,,2.0,0,10,0,6.0,34,0,0,595.8134257114565,0
,,,0.0,0,2,0,1.0,24,0,0,563.0897799717172,0
,,,0.0,0,2,0,2.0,29,0,0,591.3596659972143,0
1.0,1.0,1.0,3.0,1,0,9,9.0,25,0,0,554.5233295672621,1
,,,0.0,0,5,0,5.0,47,1,0,547.267717022902,0
1.0,1.0,0.0,1.0,0,3,0,3.0,26,0,0,601.9309901640852,1
,,,0.0,0,3,0,2.0,34,1,0,552.8617591353388,0
,,,0.0,0,1,0,1.0,26,0,0,619.6558545510832,0
,,,1.0,0,3,0,3.0,36,0,0,563.0897799717172,0
,,,1.0,0,3,0,3.0,33,0,1,503.4060323732977,0
,,,0.0,0,1,0,1.0,46,0,0,611.1168235858707,0
,,,2.0,0,4,1,6.0,39,0,0,627.0548438959104,0
,,,0.0,0,2,0,1.0,28,0,1,566.6879829853025,0
1.0,1.0,0.0,0.0,0,2,0,1.0,18,0,1,518.8953821852022,1
,,,0.0,0,2,0,2.0,27,0,0,572.3569999753098,0
,,,1.0,3,0,0,3.0,35,0,0,603.1461898675387,0
,,,0.0,0,4,0,3.0,34,0,0,623.7769534877841,0
,,,1.0,0,3,0,3.0,41,0,0,634.3876080519926,0
,,,0.0,0,2,0,2.0,46,0,0,637.333665677461,0
,,,0.0,0,0,6,5.0,29,0,0,566.6879829853025,0
,,,1.0,0,5,0,4.0,30,0,0,522.0756445736781,0
,,,0.0,0,5,0,5.0,51,0,0,639.4927671355108,0
,,,1.0,0,0,2,3.0,28,0,0,563.0897799717172,0
,,,1.0,0,3,0,3.0,58,0,0,540.5845303868433,0
,,,1.0,0,3,0,3.0,34,0,0,612.2197381784796,0
2.0,0.0,0.0,3.0,0,11,0,10.0,21,0,0,556.5111672068798,1
,,,0.0,0,1,0,1.0,47,0,0,561.2762218340224,0
,,,0.0,0,4,0,4.0,34,0,0,546.4394377049397,0
,,,1.0,0,4,0,6.0,41,0,0,612.2197381784796,0
,,,0.0,0,0,0,,33,0,0,616.7108656983075,0
,,,2.0,0,10,0,10.0,30,0,0,627.0548438959104,0
,,,0.0,0,1,0,1.0,36,0,0,579.8754054014169,0
,,,1.0,0,1,2,3.0,24,1,0,533.9183795841767,0
,,,2.0,9,0,0,7.0,25,0,0,571.2612163531361,0
,,,1.0,0,7,0,5.0,25,0,0,567.6080573734663,0
,,,0.0,0,1,0,1.0,30,1,1,441.4964237180733,0
,,,1.0,2,9,0,11.0,29,0,0,557.4141273766304,0
,,,0.0,0,3,0,2.0,36,1,0,544.7816196704954,0
,,,0.0,0,2,0,1.0,18,0,0,565.0532151851336,0
,,,2.0,6,0,0,11.0,42,0,0,611.1168235858707,0
,,,1.0,0,7,0,7.0,56,0,0,546.735537161451,0
,,,1.0,0,2,1,3.0,31,1,0,539.5628053843039,0
,,,1.0,0,6,0,6.0,29,1,0,527.5359354733245,0
,,,0.0,0,2,0,1.0,30,1,1,441.4964237180733,0
,,,0.0,0,2,0,2.0,23,0,0,632.9521775533601,0
,,,1.0,0,0,0,1.0,59,0,0,572.8758130986548,0
,,,0.0,0,1,0,1.0,27,0,0,556.7579444322735,0
,,,1.0,0,3,0,3.0,59,0,0,598.7933753690247,0
,,,0.0,0,2,0,2.0,32,0,0,563.0897799717172,0
,,,0.0,1,1,0,2.0,18,0,0,535.5457244519799,0
,,,0.0,0,4,0,4.0,31,0,0,556.7579444322735,0
,,,1.0,1,2,0,3.0,39,0,0,550.9577151066885,0
,,,0.0,0,3,0,2.0,25,0,0,,0
1.0,1.0,0.0,0.0,0,3,0,3.0,20,0,0,485.87426671466784,1
,,,0.0,0,4,0,5.0,54,0,0,603.3116527707739,0
,,,2.0,0,5,0,4.0,21,0,0,564.0841414468713,0
,,,0.0,0,1,0,1.0,21,0,0,554.816921443279,0
2.0,2.0,1.0,1.0,5,0,0,5.0,24,0,0,576.8752773770586,1
,,,0.0,0,1,0,1.0,39,0,1,546.4394377049397,0
,,,0.0,0,1,0,,23,0,0,559.335198845028,0
,,,0.0,0,0,1,,30,0,0,546.4394377049397,0
,,,0.0,0,1,0,1.0,25,0,0,556.7579444322735,0
,,,0.0,0,2,0,2.0,25,0,0,546.4394377049397,0
,,,1.0,7,0,0,6.0,32,0,0,572.3569999753098,0
,,,0.0,0,0,1,,34,0,0,576.8752773770586,0
,,,0.0,0,1,0,,18,0,1,518.8953821852022,0
2.0,0.0,0.0,2.0,0,8,0,8.0,18,0,1,,1
,,,0.0,0,1,0,1.0,18,0,0,535.5457244519799,0
,,,0.0,0,0,0,1.0,22,0,0,564.0841414468713,0
,,,0.0,0,3,0,3.0,32,0,0,,0
,,,0.0,0,2,0,2.0,19,0,0,544.8129444555723,0
1.0,1.0,0.0,0.0,0,2,0,1.0,33,0,1,563.0897799717172,1
,,,1.0,0,6,0,5.0,28,1,0,532.1048214464819,0
,,,1.0,0,0,7,5.0,31,0,0,539.3358845047753,0
,,,2.0,3,3,0,6.0,21,0,0,534.0498891820932,0
1.0,0.0,0.0,0.0,6,1,0,6.0,24,0,0,,1
,,,4.0,0,5,0,4.0,47,0,0,592.8141571748886,0
1.0,1.0,1.0,1.0,0,8,0,6.0,35,0,1,440.0812184399418,1
,,,3.0,1,10,0,9.0,29,0,1,,0
,,,0.0,0,5,0,4.0,40,1,0,527.5865440447329,0
,,,1.0,0,0,1,3.0,59,0,0,616.0291686529632,0
2.0,2.0,0.0,3.0,0,5,4,7.0,20,0,1,455.3312668684217,1
,,,1.0,0,7,0,5.0,34,0,0,627.0548438959104,0
1.0,1.0,1.0,3.0,0,9,0,8.0,46,0,0,479.0392228381636,1
,,,0.0,0,2,0,2.0,27,1,0,534.6268948555263,0
1.0,1.0,1.0,3.0,0,5,0,5.0,32,0,1,563.0897799717172,1
1.0,1.0,1.0,2.0,0,1,10,11.0,40,0,0,634.3876080519926,1
,,,2.0,0,2,1,5.0,18,0,0,,0
,,,0.0,0,0,1,1.0,26,0,0,570.7456576540362,0
,,,0.0,0,2,0,2.0,38,0,0,612.2197381784796,0
,,,0.0,0,0,0,,28,1,1,478.2549313670523,0
,,,2.0,0,4,0,5.0,46,0,0,596.3850700849613,0
,,,0.0,0,1,0,1.0,28,1,0,558.6806259984211,0
,,,1.0,0,4,0,3.0,29,0,0,600.5436816987657,0
,,,0.0,0,1,0,1.0,52,0,0,497.6625126615624,0
2.0,1.0,1.0,1.0,0,2,1,3.0,28,1,1,545.864852713187,1
,,,2.0,0,0,7,7.0,26,0,0,620.8720299070594,0
,,,0.0,0,1,0,1.0,32,0,0,588.5313149452869,0
,,,1.0,0,6,0,6.0,32,0,1,576.8552584655729,0
,,,1.0,2,0,4,6.0,19,0,0,,0
1.0,1.0,0.0,0.0,0,5,0,5.0,61,0,0,479.9857703078774,1
,,,1.0,0,0,6,6.0,21,0,0,554.816921443279,0
,,,0.0,0,0,4,4.0,20,0,0,518.8953821852022,0
1.0,1.0,0.0,2.0,0,0,9,7.0,35,0,0,572.3569999753098,1
,,,1.0,0,1,4,4.0,22,0,0,578.7641599414397,0
