dpd_5_cnt,dpd_15_cnt,dpd_30_cnt,close_loans_cnt,federal_district_nm,payment_type_0,payment_type_1,payment_type_2,payment_type_3,payment_type_4,payment_type_5,past_billings_cnt,score_1,score_2,age,gender,bad_flag,rep_loan_date_year,rep_loan_date_month,rep_loan_date_day,rep_loan_date_weekday,first_loan_year,first_loan_month,first_loan_day,first_loan_weekday,first_overdue_date_year,first_overdue_date_month,first_overdue_date_day,first_overdue_date_weekday
1.0,0.0,0.0,0.0,2,0,0,0,5,0,0,4.0,571.2612163531361,,30,0,0,2016,5,24,5,2015,12,31,4,2016.0,5.0,9.0,1
1.0,0.0,0.0,7.0,0,0,0,14,1,0,0,17.0,588.6346671618082,,24,0,0,2016,10,21,0,2015,2,20,0,2015.0,8.0,30.0,3
,,,1.0,3,0,0,0,11,0,0,11.0,626.9514916793889,,33,0,0,2016,10,2,3,2015,5,23,2,,,,-1
,,,2.0,2,0,8,0,0,0,0,8.0,630.8192477368675,,43,0,0,2016,5,9,1,2015,8,19,6,,,,-1
,,,1.0,2,0,0,5,1,0,0,6.0,589.8618123702144,,32,0,0,2016,10,31,1,2016,4,19,5,,,,-1
,,,1.0,2,0,0,4,0,0,0,4.0,592.7173663680736,,45,1,0,2016,8,9,5,2016,2,10,6,,,,-1
,,,2.0,4,0,0,13,0,0,0,9.0,627.0548438959104,,25,0,0,2016,9,3,2,2015,12,5,2,,,,-1
,,,1.0,6,0,6,0,0,0,0,6.0,544.1793513696593,,40,0,0,2016,3,22,5,2015,3,2,1,,,,-1
2.0,0.0,0.0,2.0,3,0,0,7,0,0,0,6.0,582.8206350320019,,24,0,0,2016,3,6,3,2015,8,17,1,2015.0,10.0,20.0,5
,,,0.0,0,0,0,2,3,0,0,5.0,572.2474931448966,,26,0,0,2016,12,10,2,2016,6,25,2,,,,-1
,,,0.0,4,0,0,4,0,0,0,3.0,634.3876080519926,,27,0,0,2016,1,29,0,2015,10,21,6,,,,-1
,,,1.0,1,0,0,12,0,0,0,12.0,585.9929698540457,,30,0,0,2016,11,19,2,2015,9,20,3,,,,-1
,,,1.0,3,0,0,6,0,0,0,5.0,600.5436816987657,,29,0,0,2016,11,6,3,2016,4,16,2,,,,-1
,,,1.0,3,0,0,4,0,0,0,3.0,564.6411678315742,,45,1,0,2016,10,2,3,2016,4,17,3,,,,-1
,,,3.0,3,0,0,0,9,0,0,7.0,634.3876080519926,,29,0,0,2016,6,13,1,2015,11,3,5,,,,-1
,,,3.0,1,0,0,1,10,0,0,10.0,581.0816722105469,,41,0,0,2016,8,21,3,2015,10,11,3,,,,-1
,,,0.0,3,0,0,3,0,0,0,4.0,569.6264485529672,,21,0,0,2016,6,30,4,2016,2,15,1,,,,-1
1.0,1.0,0.0,5.0,2,0,0,12,0,0,0,8.0,568.1234134839351,,40,0,0,2016,8,8,1,2015,11,8,3,2016.0,1.0,15.0,0
,,,1.0,3,0,0,1,0,0,0,2.0,626.1964441332337,,64,0,0,2015,4,21,5,2015,2,18,6,,,,-1
,,,1.0,6,0,0,5,0,0,0,6.0,603.0613445656762,,27,1,0,2015,11,24,5,2015,3,8,3,,,,-1
,,,1.0,6,0,0,3,0,0,0,3.0,625.6194133972778,,35,0,0,2016,8,21,3,2015,12,11,0,,,,-1
,,,0.0,3,0,1,4,0,0,0,4.0,579.8754054014169,,42,0,0,2015,10,1,4,2015,5,7,4,,,,-1
,,,1.0,3,0,0,1,0,0,0,1.0,573.6829236435293,,35,0,0,2015,4,30,4,2015,3,22,3,,,,-1
,,,1.0,0,0,0,3,0,0,0,3.0,499.7815282397543,,42,1,0,2016,7,11,1,2016,2,21,3,,,,-1
,,,0.0,4,0,0,1,0,0,0,,493.8091296194064,,33,1,1,2016,3,20,3,2016,3,8,5,,,,-1
,,,0.0,2,0,0,1,1,0,0,1.0,581.2386948300225,,36,0,0,2016,7,31,3,2016,6,9,4,,,,-1
,,,1.0,2,0,1,0,0,0,0,3.0,571.2612163531361,,30,0,0,2016,1,12,5,2015,8,22,2,,,,-1
,,,1.0,2,0,0,6,0,0,0,5.0,588.7168517785808,,43,0,0,2016,11,14,1,2016,6,13,1,,,,-1
1.0,1.0,1.0,2.0,1,0,0,5,0,0,0,6.0,503.4060323732977,,38,0,0,2016,8,29,1,2016,2,8,1,2016.0,6.0,13.0,1
,,,1.0,2,0,0,6,0,0,0,6.0,621.5405567792444,,52,0,0,2016,9,17,2,2016,3,3,4,,,,-1
,,,1.0,1,0,0,3,0,0,0,3.0,571.976949000698,,28,1,0,2016,10,31,1,2015,8,9,3,,,,-1
,,,1.0,3,0,0,2,0,0,0,3.0,625.6194133972778,,30,0,0,2016,6,12,3,2015,11,28,2,,,,-1
,,,2.0,3,0,0,6,0,0,0,6.0,517.7859143757363,,22,1,0,2016,6,30,4,2015,12,15,5,,,,-1
,,,3.0,2,0,0,10,0,0,0,7.0,622.9759872778769,,58,0,0,2016,10,20,4,2015,12,13,3,,,,-1
,,,0.0,4,0,1,1,0,0,0,2.0,600.5436816987657,,29,0,0,2016,6,5,3,2016,3,16,6,,,,-1
2.0,1.0,0.0,7.0,3,0,2,12,6,0,0,17.0,551.4857631191328,,19,0,0,2016,8,29,1,2015,3,23,1,2016.0,4.0,30.0,2
,,,1.0,6,0,0,3,0,0,0,3.0,,572.3569999753098,46,0,0,2016,9,13,5,2016,4,8,0,,,,-1
,,,1.0,3,0,0,9,0,0,0,9.0,616.7108656983075,,47,0,0,2016,9,14,6,2015,3,26,4,,,,-1
,,,1.0,6,0,0,3,0,0,0,3.0,494.9683241867266,,56,0,0,2016,2,22,1,2015,11,16,1,,,,-1
1.0,0.0,0.0,0.0,2,0,2,0,0,0,0,3.0,598.7586553420414,,28,0,1,2016,4,16,2,2015,12,17,4,2016.0,1.0,22.0,0
,,,4.0,3,0,0,12,0,0,0,12.0,580.1778208133684,,41,0,0,2016,12,18,3,2015,11,29,3,,,,-1
,,,1.0,3,0,0,4,0,0,0,4.0,603.0613445656762,,45,1,0,2016,5,5,4,2015,10,10,2,,,,-1
,,,1.0,3,0,0,8,0,0,0,8.0,600.5436816987657,,25,0,0,2016,9,21,6,2015,11,15,3,,,,-1
,,,1.0,6,0,0,0,0,0,0,,,,21,0,1,2015,3,11,6,2015,2,27,0,,,,-1
1.0,1.0,0.0,1.0,4,0,0,8,0,0,0,8.0,603.1461898675387,,28,0,0,2016,10,18,5,2015,10,13,5,2016.0,1.0,15.0,0
,,,0.0,2,0,1,0,0,0,0,,532.5343824505499,,37,0,1,2016,10,22,2,2016,10,2,3,,,,-1
1.0,1.0,0.0,2.0,4,0,0,15,0,0,0,15.0,493.8091296194064,,26,1,0,2016,9,6,5,2015,3,20,0,2016.0,5.0,20.0,0
,,,1.0,4,0,0,5,0,0,0,6.0,493.8091296194064,,26,1,0,2015,11,7,2,2015,3,20,0,,,,-1
,,,0.0,3,0,0,2,0,0,0,2.0,624.7610136346011,,63,0,0,2015,11,14,2,2015,8,17,1,,,,-1
,,,0.0,6,0,0,5,0,0,0,5.0,467.85652497574114,,55,0,0,2016,4,22,0,2015,11,18,6,,,,-1
,,,0.0,6,0,0,2,0,0,0,1.0,594.2269247222166,,36,1,0,2016,10,29,2,2016,9,13,5,,,,-1
2.0,1.0,1.0,1.0,3,0,0,3,0,0,0,3.0,538.5853092572225,,24,0,0,2015,11,7,2,2015,4,18,2,2015.0,6.0,20.0,2
,,,1.0,3,0,0,6,0,0,0,6.0,600.5436816987657,,25,0,0,2016,7,12,5,2015,11,15,3,,,,-1
,,,1.0,3,0,0,6,4,0,0,10.0,597.4002310677653,,33,0,0,2016,10,22,2,2015,9,28,1,,,,-1
,,,1.0,3,0,0,6,0,0,0,6.0,517.8026289496404,,31,0,0,2015,12,11,0,2015,3,30,1,,,,-1
,,,0.0,6,0,0,2,0,0,0,1.0,511.7286227697613,,26,0,0,2015,12,11,0,2015,10,26,1,,,,-1
,,,0.0,5,0,0,0,2,0,0,1.0,588.4146771444388,,27,0,0,2016,10,24,1,2016,9,3,2,,,,-1
1.0,0.0,0.0,1.0,3,0,0,7,0,0,0,6.0,576.8552584655729,,37,0,0,2016,10,20,4,2016,3,30,6,2016.0,5.0,30.0,1
,,,1.0,3,0,0,3,0,0,0,3.0,,518.8953821852022,18,0,0,2016,10,11,5,2016,1,15,0,,,,-1
,,,1.0,6,0,5,0,1,0,0,6.0,606.0914194981237,,37,0,0,2016,5,19,4,2015,7,12,3,,,,-1
,,,1.0,3,0,0,3,0,0,0,5.0,601.6259140670437,,26,1,0,2016,9,23,0,2016,4,17,3,,,,-1
,,,0.0,6,0,0,4,0,0,0,3.0,506.06536949338977,,45,0,0,2016,10,12,6,2016,6,22,6,,,,-1
,,,1.0,2,0,0,3,0,0,0,3.0,,,33,0,0,2016,3,5,2,2015,10,28,6,,,,-1
,,,0.0,2,0,0,1,0,0,0,1.0,,567.6080573734663,27,0,0,2016,2,19,0,2016,1,14,4,,,,-1
,,,0.0,0,0,0,1,0,0,0,1.0,587.1992366631756,,27,0,0,2016,1,13,6,2015,12,7,1,,,,-1
,,,4.0,0,0,2,5,0,0,0,7.0,658.6049399878282,,53,0,0,2015,11,22,3,2015,3,30,1,,,,-1
,,,0.0,6,0,0,1,0,0,0,,667.3110883646683,,28,0,0,2016,11,22,5,2016,10,29,2,,,,-1
1.0,1.0,0.0,0.0,4,0,0,0,1,0,0,1.0,520.000060076919,,26,1,0,2016,5,1,3,2016,3,13,3,2016.0,4.0,15.0,0
,,,4.0,0,0,0,17,0,0,0,17.0,627.0548438959104,,40,0,0,2016,10,1,2,2015,4,13,1,,,,-1
2.0,2.0,0.0,4.0,0,0,0,12,0,0,0,10.0,601.9791121973982,,43,0,0,2016,8,29,1,2015,9,13,3,2015.0,10.0,13.0,5
,,,0.0,2,0,0,0,0,0,0,,576.5501823685315,,44,1,0,2016,9,13,5,2016,9,11,3,,,,-1
1.0,0.0,0.0,1.0,4,0,0,3,0,0,0,3.0,552.0712161238572,,30,0,0,2016,3,19,2,2015,9,13,3,2015.0,12.0,13.0,3
,,,2.0,4,0,0,7,0,0,0,7.0,600.5436816987657,,31,0,0,2016,8,3,6,2015,12,27,3,,,,-1
,,,1.0,3,0,0,6,0,0,0,6.0,626.9514916793889,,45,0,0,2015,11,8,3,2015,3,19,4,,,,-1
,,,1.0,0,0,0,1,0,0,0,1.0,658.6049399878282,,53,0,0,2015,5,24,3,2015,3,30,1,,,,-1
1.0,0.0,0.0,7.0,2,0,0,0,12,0,0,6.0,,576.8752773770586,28,0,0,2016,8,31,6,2016,2,15,1,2016.0,6.0,14.0,5
,,,2.0,5,0,0,7,0,0,0,8.0,588.5313149452869,,24,0,0,2016,6,15,6,2015,9,1,5,,,,-1
1.0,1.0,1.0,1.0,3,0,0,10,0,0,0,10.0,611.3406561914724,,55,1,0,2016,2,9,5,2015,3,21,2,2015.0,7.0,20.0,1
,,,1.0,1,0,0,6,0,0,0,6.0,619.6558545510832,,31,0,0,2016,8,1,1,2015,12,29,5,,,,-1
,,,1.0,3,0,0,3,0,0,0,3.0,,518.8953821852022,20,0,0,2016,10,3,1,2016,5,22,3,,,,-1
,,,1.0,4,0,0,3,0,0,0,2.0,,561.2762218340224,29,0,0,2016,4,16,2,2016,1,20,6,,,,-1
,,,0.0,1,0,0,2,0,0,0,2.0,,515.6415440680317,20,1,0,2016,8,31,6,2016,6,19,3,,,,-1
,,,0.0,2,0,0,3,0,0,0,3.0,,576.8752773770586,32,0,0,2016,6,21,5,2016,2,20,2,,,,-1
1.0,0.0,0.0,2.0,1,0,0,4,0,0,0,4.0,,564.0841414468713,21,0,0,2016,10,29,2,2016,2,9,5,2016.0,6.0,13.0,1
,,,0.0,6,0,0,0,1,0,0,,,533.9183795841767,32,1,0,2016,1,21,4,2016,1,13,6,,,,-1
1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1.0,,542.6848565782502,22,0,1,2016,9,14,6,2016,7,15,0,2016.0,8.0,20.0,2
,,,0.0,7,0,0,2,0,0,0,2.0,,518.8953821852022,18,0,1,2016,9,30,0,2016,7,14,4,,,,-1
,,,0.0,2,0,0,1,0,0,0,,,572.3569999753098,31,0,0,2016,9,1,4,2016,8,4,4,,,,-1
,,,4.0,3,0,1,7,1,0,0,8.0,,538.1665791765013,22,0,0,2016,11,17,4,2016,3,16,6,,,,-1
,,,0.0,3,0,0,2,0,0,0,2.0,,556.7579444322735,36,0,0,2016,8,16,5,2016,5,28,2,,,,-1
,,,0.0,4,0,0,2,0,0,0,2.0,,583.1943198259886,61,0,0,2016,4,9,2,2016,1,13,6,,,,-1
,,,0.0,6,0,0,2,0,0,0,2.0,,544.8129444555723,20,0,0,2016,9,13,5,2016,7,6,6,,,,-1
,,,0.0,6,0,0,0,3,0,0,3.0,,548.4850859038352,22,0,0,2016,7,26,5,2016,4,2,2,,,,-1
,,,1.0,6,0,0,1,2,0,0,3.0,,554.816921443279,23,0,0,2016,7,13,6,2016,2,27,2,,,,-1
,,,0.0,1,0,0,0,3,0,0,3.0,,563.0897799717172,28,0,0,2016,6,30,4,2016,3,18,0,,,,-1
,,,1.0,2,5,1,0,1,0,0,3.0,,576.8752773770586,25,0,0,2016,5,5,4,2016,1,5,5,,,,-1
,,,0.0,2,0,0,0,3,0,0,3.0,,572.3569999753098,37,0,0,2016,7,29,0,2016,4,25,1,,,,-1
,,,0.0,1,0,0,3,0,0,0,3.0,,556.5050398948981,63,0,0,2016,9,12,1,2016,5,26,4,,,,-1
,,,1.0,6,0,0,4,0,0,0,3.0,,564.0841414468713,21,0,1,2016,10,16,3,2016,6,18,2,,,,-1
,,,0.0,3,0,0,2,0,0,0,2.0,,546.4394377049397,25,0,0,2016,7,30,2,2016,5,25,6,,,,-1
,,,0.0,4,0,0,2,0,0,0,1.0,,515.4639704333008,21,0,0,2016,10,29,2,2016,9,22,4,,,,-1
,,,1.0,3,0,0,3,0,0,0,3.0,,561.2762218340224,31,0,0,2016,8,26,0,2016,2,5,0,,,,-1
1.0,1.0,0.0,0.0,2,0,0,6,0,0,0,5.0,,572.3569999753098,37,0,0,2016,10,22,2,2016,4,23,2,2016.0,5.0,30.0,1
,,,1.0,6,0,0,5,0,0,0,5.0,,563.0897799717172,27,0,0,2016,7,9,2,2016,1,21,4,,,,-1
,,,1.0,4,0,0,3,0,0,0,3.0,,,28,0,1,2016,1,20,6,2015,10,4,3,,,,-1
,,,1.0,2,0,0,3,1,0,0,3.0,,576.8752773770586,37,0,0,2016,6,18,2,2016,2,24,6,,,,-1
,,,0.0,2,0,0,2,0,0,0,2.0,,539.3358845047753,26,0,0,2016,6,14,5,2016,4,9,2,,,,-1
1.0,1.0,1.0,1.0,1,0,5,0,0,0,0,5.0,510.3203871942597,,50,0,1,2016,2,28,3,2015,4,5,3,2016.0,1.0,15.0,0
,,,0.0,6,0,0,0,1,0,0,,634.3876080519926,,34,0,0,2016,10,7,0,2016,9,9,0,,,,-1
,,,3.0,6,0,0,5,2,0,0,7.0,617.1767524705533,,45,0,0,2016,9,20,5,2015,10,4,3,,,,-1
,,,1.0,4,0,0,3,0,0,0,3.0,611.1168235858707,,41,0,0,2015,9,30,6,2015,5,5,5,,,,-1
1.0,1.0,0.0,2.0,0,0,0,5,2,0,0,6.0,497.3566375826031,,42,0,0,2016,6,27,1,2015,12,17,4,2016.0,4.0,22.0,0
,,,1.0,3,0,9,6,0,0,0,9.0,,,25,0,0,2016,6,10,0,2015,8,28,0,,,,-1
,,,5.0,3,0,0,11,4,0,0,17.0,572.6966468517686,,27,0,0,2016,10,21,0,2015,3,11,6,,,,-1
2.0,2.0,1.0,1.0,3,0,0,3,0,0,0,6.0,540.3439832073377,,21,0,1,2015,12,23,6,2015,3,24,5,2015.0,5.0,30.0,2
,,,1.0,4,0,0,0,3,0,0,3.0,,529.213888912536,18,0,0,2016,10,27,4,2016,2,20,2,,,,-1
,,,0.0,3,0,0,2,0,0,0,2.0,,,18,0,1,2015,11,7,2,2015,9,3,4,,,,-1
,,,2.0,5,0,0,10,0,0,0,6.0,595.8134257114565,,34,0,0,2016,9,1,4,2016,2,3,6,,,,-1
,,,0.0,0,0,0,2,0,0,0,1.0,,563.0897799717172,24,0,0,2016,12,26,1,2016,10,22,2,,,,-1
,,,0.0,3,0,0,2,0,0,0,2.0,591.3596659972143,,29,0,0,2016,10,15,2,2016,8,13,2,,,,-1
1.0,1.0,1.0,3.0,6,0,1,0,9,0,0,9.0,554.5233295672621,,25,0,0,2016,10,10,1,2015,3,19,4,2016.0,5.0,20.0,0
,,,0.0,3,0,0,5,0,0,0,5.0,547.267717022902,,47,1,0,2016,10,16,3,2016,5,7,2,,,,-1
1.0,1.0,0.0,1.0,4,0,0,3,0,0,0,3.0,601.9309901640852,,26,0,0,2016,10,1,2,2016,6,7,5,2016.0,7.0,8.0,0
,,,0.0,3,0,0,3,0,0,0,2.0,552.8617591353388,,34,1,0,2016,11,12,2,2016,8,21,3,,,,-1
,,,0.0,0,0,0,1,0,0,0,1.0,619.6558545510832,,26,0,0,2015,11,29,3,2015,10,14,6,,,,-1
,,,1.0,1,0,0,3,0,0,0,3.0,,563.0897799717172,36,0,0,2016,9,25,3,2016,6,17,0,,,,-1
,,,1.0,3,0,0,3,0,0,0,3.0,503.4060323732977,,33,0,1,2015,12,20,3,2015,9,20,3,,,,-1
,,,0.0,4,0,0,1,0,0,0,1.0,611.1168235858707,,46,0,0,2015,9,17,4,2015,8,12,6,,,,-1
,,,2.0,0,0,0,4,1,0,0,6.0,627.0548438959104,,39,0,0,2015,12,13,3,2015,6,2,5,,,,-1
,,,0.0,3,0,0,2,0,0,0,1.0,566.6879829853025,,28,0,1,2015,12,23,6,2015,11,12,4,,,,-1
1.0,1.0,0.0,0.0,3,0,0,2,0,0,0,1.0,,518.8953821852022,18,0,1,2016,10,27,4,2016,9,7,6,2016.0,10.0,7.0,0
,,,0.0,1,0,0,2,0,0,0,2.0,,572.3569999753098,27,0,0,2016,6,24,0,2016,3,30,6,,,,-1
,,,1.0,4,0,3,0,0,0,0,3.0,603.1461898675387,,35,0,0,2016,11,6,3,2015,10,4,3,,,,-1
,,,0.0,2,0,0,4,0,0,0,3.0,623.7769534877841,,34,0,0,2016,5,14,2,2016,1,22,0,,,,-1
,,,1.0,4,0,0,3,0,0,0,3.0,634.3876080519926,,41,0,0,2016,6,10,0,2015,11,6,0,,,,-1
,,,0.0,4,0,0,2,0,0,0,2.0,637.333665677461,,46,0,0,2016,2,11,4,2015,12,8,5,,,,-1
,,,0.0,6,0,0,0,6,0,0,5.0,566.6879829853025,,29,0,0,2016,7,24,3,2016,1,22,0,,,,-1
,,,1.0,2,0,0,5,0,0,0,4.0,522.0756445736781,,30,0,0,2016,9,17,2,2016,5,8,3,,,,-1
,,,0.0,4,0,0,5,0,0,0,5.0,639.4927671355108,,51,0,0,2016,9,15,4,2016,4,6,6,,,,-1
,,,1.0,7,0,0,0,2,0,0,3.0,,563.0897799717172,28,0,0,2016,9,1,4,2016,5,20,0,,,,-1
,,,1.0,3,0,0,3,0,0,0,3.0,540.5845303868433,,58,0,0,2016,9,9,0,2016,1,14,4,,,,-1
,,,1.0,3,0,0,3,0,0,0,3.0,612.2197381784796,,34,0,0,2015,11,8,3,2015,2,22,3,,,,-1
2.0,0.0,0.0,3.0,6,0,0,11,0,0,0,10.0,556.5111672068798,,21,0,0,2016,11,6,3,2015,10,9,0,2016.0,1.0,15.0,0
,,,0.0,3,0,0,1,0,0,0,1.0,,561.2762218340224,47,0,0,2016,10,7,0,2016,8,23,5,,,,-1
,,,0.0,3,0,0,4,0,0,0,4.0,,546.4394377049397,34,0,0,2016,6,30,4,2016,2,4,4,,,,-1
,,,1.0,6,0,0,4,0,0,0,6.0,612.2197381784796,,41,0,0,2016,3,28,1,2015,8,21,0,,,,-1
,,,0.0,4,0,0,0,0,0,0,,616.7108656983075,,33,0,0,2016,10,6,4,2016,10,4,5,,,,-1
,,,2.0,3,0,0,10,0,0,0,10.0,627.0548438959104,,30,0,0,2016,10,2,3,2015,10,30,0,,,,-1
,,,0.0,1,0,0,1,0,0,0,1.0,579.8754054014169,,36,0,0,2016,6,7,5,2016,4,30,2,,,,-1
,,,1.0,2,0,0,1,2,0,0,3.0,,533.9183795841767,24,1,0,2016,8,23,5,2016,4,21,4,,,,-1
,,,2.0,1,0,9,0,0,0,0,7.0,571.2612163531361,,25,0,0,2016,8,12,0,2015,12,25,0,,,,-1
,,,1.0,0,0,0,7,0,0,0,5.0,,567.6080573734663,25,0,0,2016,12,6,5,2016,2,17,6,,,,-1
,,,0.0,2,0,0,1,0,0,0,1.0,441.4964237180733,,30,1,1,2016,2,17,6,2016,1,17,3,,,,-1
,,,1.0,1,0,2,9,0,0,0,11.0,557.4141273766304,,29,0,0,2016,8,10,6,2015,7,13,1,,,,-1
,,,0.0,3,0,0,3,0,0,0,2.0,544.7816196704954,,36,1,0,2016,12,24,2,2016,9,28,6,,,,-1
,,,0.0,3,0,0,2,0,0,0,1.0,565.0532151851336,,18,0,0,2016,10,28,0,2016,9,16,0,,,,-1
,,,2.0,2,0,6,0,0,1,0,11.0,611.1168235858707,,42,0,0,2016,1,30,2,2015,2,28,2,,,,-1
,,,1.0,3,0,0,7,0,0,0,7.0,546.735537161451,,56,0,0,2015,10,30,0,2015,3,11,6,,,,-1
,,,1.0,5,0,0,2,1,0,0,3.0,539.5628053843039,,31,1,0,2016,8,13,2,2016,4,8,0,,,,-1
,,,1.0,3,0,0,6,0,0,0,6.0,527.5359354733245,,29,1,0,2016,11,20,3,2016,4,19,5,,,,-1
,,,0.0,2,0,0,2,0,0,0,1.0,441.4964237180733,,30,1,1,2016,3,16,6,2016,1,17,3,,,,-1
,,,0.0,6,0,0,2,0,0,0,2.0,632.9521775533601,,23,0,0,2016,3,24,4,2015,12,27,3,,,,-1
,,,1.0,4,0,0,0,0,0,0,1.0,,572.8758130986548,59,0,0,2016,3,19,2,2016,2,1,1,,,,-1
,,,0.0,4,0,0,1,0,0,0,1.0,,556.7579444322735,27,0,0,2016,10,15,2,2016,9,4,3,,,,-1
,,,1.0,2,0,0,3,0,0,0,3.0,,598.7933753690247,59,0,0,2016,10,23,3,2016,1,29,0,,,,-1
,,,0.0,0,0,0,2,0,0,0,2.0,,563.0897799717172,32,0,0,2016,5,24,5,2016,2,26,0,,,,-1
,,,0.0,3,0,1,1,0,0,0,2.0,,535.5457244519799,18,0,0,2016,8,21,3,2016,5,27,0,,,,-1
,,,0.0,3,0,0,4,0,0,0,4.0,,556.7579444322735,31,0,0,2016,9,24,2,2016,4,27,6,,,,-1
,,,1.0,3,0,1,2,0,0,0,3.0,,550.9577151066885,39,0,0,2016,10,26,6,2016,2,27,2,,,,-1
,,,0.0,2,0,0,3,0,0,0,2.0,,,25,0,0,2016,2,5,0,2015,11,22,3,,,,-1
1.0,1.0,0.0,0.0,3,0,0,3,0,0,0,3.0,,485.87426671466784,20,0,0,2016,8,27,2,2016,5,8,3,2016.0,6.0,13.0,1
,,,0.0,2,0,0,4,0,0,0,5.0,,603.3116527707739,54,0,0,2016,12,19,1,2016,7,10,3,,,,-1
,,,2.0,6,0,0,5,0,0,0,4.0,,564.0841414468713,21,0,0,2016,8,2,5,2016,3,5,2,,,,-1
,,,0.0,6,0,0,1,0,0,0,1.0,,554.816921443279,21,0,0,2016,11,2,6,2016,9,20,5,,,,-1
2.0,2.0,1.0,1.0,2,0,5,0,0,0,0,5.0,,576.8752773770586,24,0,0,2016,7,15,0,2016,1,16,2,2016.0,5.0,20.0,0
,,,0.0,3,0,0,1,0,0,0,1.0,,546.4394377049397,39,0,1,2016,3,5,2,2016,2,2,5,,,,-1
,,,0.0,4,0,0,1,0,0,0,,,559.335198845028,23,0,0,2016,11,16,6,2016,10,16,3,,,,-1
,,,0.0,3,0,0,0,1,0,0,,,546.4394377049397,30,0,0,2016,10,8,2,2016,9,27,5,,,,-1
,,,0.0,3,0,0,1,0,0,0,1.0,,556.7579444322735,25,0,0,2016,8,29,1,2016,7,15,0,,,,-1
,,,0.0,3,0,0,2,0,0,0,2.0,,546.4394377049397,25,0,0,2016,11,27,3,2016,9,1,4,,,,-1
,,,1.0,1,0,7,0,0,0,0,6.0,,572.3569999753098,32,0,0,2016,9,13,5,2016,2,27,2,,,,-1
,,,0.0,6,0,0,0,1,0,0,,,576.8752773770586,34,0,0,2016,5,30,1,2016,5,7,2,,,,-1
,,,0.0,3,0,0,1,0,0,0,,,518.8953821852022,18,0,1,2016,11,10,4,2016,10,21,0,,,,-1
2.0,0.0,0.0,2.0,4,0,0,8,0,0,0,8.0,,,18,0,1,2016,5,18,6,2015,8,11,5,2016.0,2.0,13.0,2
,,,0.0,6,0,0,1,0,0,0,1.0,,535.5457244519799,18,0,0,2016,10,23,3,2016,9,20,5,,,,-1
,,,0.0,6,0,0,0,0,2,0,1.0,,564.0841414468713,22,0,0,2016,4,22,0,2016,3,12,2,,,,-1
,,,0.0,4,0,0,3,0,0,0,3.0,,,32,0,0,2015,11,4,6,2015,7,23,4,,,,-1
,,,0.0,6,0,0,2,0,0,0,2.0,,544.8129444555723,19,0,0,2016,5,22,3,2016,2,25,4,,,,-1
1.0,1.0,0.0,0.0,2,0,0,2,0,0,0,1.0,,563.0897799717172,33,0,1,2016,8,13,2,2016,6,28,5,2016.0,7.0,30.0,2
,,,1.0,3,0,0,6,0,0,0,5.0,,532.1048214464819,28,1,0,2016,11,24,4,2016,5,23,1,,,,-1
,,,1.0,6,0,0,0,7,0,0,5.0,,539.3358845047753,31,0,0,2016,8,25,4,2016,2,28,3,,,,-1
,,,2.0,0,0,3,3,0,0,0,6.0,534.0498891820932,,21,0,0,2016,3,31,4,2015,3,30,1,,,,-1
1.0,0.0,0.0,0.0,1,0,6,1,0,0,0,6.0,,,24,0,0,2015,9,15,5,2015,3,4,6,2015.0,9.0,6.0,3
,,,4.0,4,0,0,5,0,0,0,4.0,592.8141571748886,,47,0,0,2016,12,2,0,2016,7,15,0,,,,-1
1.0,1.0,1.0,1.0,-1,0,0,8,0,0,0,6.0,440.0812184399418,,35,0,1,2016,3,28,1,2015,8,26,6,2015.0,11.0,30.0,1
,,,3.0,3,0,1,10,0,0,0,9.0,,,29,0,1,2016,8,17,6,2015,10,31,2,,,,-1
,,,0.0,3,0,0,5,0,0,0,4.0,,527.5865440447329,40,1,0,2016,10,16,3,2016,5,21,2,,,,-1
,,,1.0,1,0,0,0,1,0,0,3.0,616.0291686529632,,59,0,0,2015,12,23,6,2015,5,30,2,,,,-1
2.0,2.0,0.0,3.0,3,0,0,5,4,0,0,7.0,455.3312668684217,,20,0,1,2016,5,27,0,2015,5,13,6,2015.0,8.0,14.0,0
,,,1.0,3,0,0,7,0,0,0,5.0,627.0548438959104,,34,0,0,2016,11,4,0,2016,3,20,3,,,,-1
1.0,1.0,1.0,3.0,0,0,0,9,0,0,0,8.0,479.0392228381636,,46,0,0,2016,10,7,0,2016,1,23,2,2016.0,7.0,1.0,0
,,,0.0,6,0,0,2,0,0,0,2.0,534.6268948555263,,27,1,0,2016,6,22,6,2016,4,11,1,,,,-1
1.0,1.0,1.0,3.0,5,0,0,5,0,0,0,5.0,,563.0897799717172,32,0,1,2016,9,19,1,2016,3,22,5,2016.0,4.0,30.0,2
1.0,1.0,1.0,2.0,2,0,0,1,10,0,0,11.0,634.3876080519926,,40,0,0,2016,8,25,4,2015,9,16,6,2016.0,4.0,22.0,0
,,,2.0,3,0,0,2,1,0,0,5.0,,,18,0,0,2016,2,7,3,2015,8,24,1,,,,-1
,,,0.0,5,0,0,0,1,0,0,1.0,570.7456576540362,,26,0,0,2016,9,12,1,2016,7,26,5,,,,-1
